game_id,label,fold,home_field___h_consecutive_home,home_field___h_home__close_wr_last_4_games,home_field___h_home__close_wr_last_8_games,home_field___h_home__close_wr_ytd,home_field___h_home__open_wr_last_4_games,home_field___h_home__open_wr_last_8_games,home_field___h_home__open_wr_ytd,home_field___h_home__ovr_wr_last_4_games,home_field___h_home__ovr_wr_last_8_games,home_field___h_home__ovr_wr_ytd,home_field___h_home__pfr_wr_last_4_games,home_field___h_home__pfr_wr_last_8_games,home_field___h_home__pfr_wr_ytd,home_field___h_is_home,home_field___v_consecutive_visitor,home_field___v_is_home,home_field___v_visitor__close_wr_last_4_games,home_field___v_visitor__close_wr_last_8_games,home_field___v_visitor__close_wr_ytd,home_field___v_visitor__open_wr_last_4_games,home_field___v_visitor__open_wr_last_8_games,home_field___v_visitor__open_wr_ytd,home_field___v_visitor__ovr_wr_last_4_games,home_field___v_visitor__ovr_wr_last_8_games,home_field___v_visitor__ovr_wr_ytd,home_field___v_visitor__pfr_wr_last_4_games,home_field___v_visitor__pfr_wr_last_8_games,home_field___v_visitor__pfr_wr_ytd,line___close_ou,line___h_close_line,line___h_ml,line___h_open_line,line___h_pfr_line,line___open_ou,line___pfr_ou,line___v_ml,matchup___h_wr_past_2_seasons,matchup___h_wr_past_3_seasons,matchup___h_wr_past_5_games,matchup___h_wr_ytd,matchup___is_same_conf,matchup___is_same_division,team_history___h_close_wr_past_2_seasons,team_history___h_close_wr_past_3_seasons,team_history___h_close_wr_past_5_games,team_history___h_close_wr_ytd,team_history___h_open_wr_past_2_seasons,team_history___h_open_wr_past_3_seasons,team_history___h_open_wr_past_5_games,team_history___h_open_wr_ytd,team_history___h_ovr_wr_past_2_seasons,team_history___h_ovr_wr_past_3_seasons,team_history___h_ovr_wr_past_5_games,team_history___h_ovr_wr_ytd,team_history___h_pfr_wr_past_2_seasons,team_history___h_pfr_wr_past_3_seasons,team_history___h_pfr_wr_past_5_games,team_history___h_pfr_wr_ytd,team_history___v_close_wr_past_2_seasons,team_history___v_close_wr_past_3_seasons,team_history___v_close_wr_past_5_games,team_history___v_close_wr_ytd,team_history___v_open_wr_past_2_seasons,team_history___v_open_wr_past_3_seasons,team_history___v_open_wr_past_5_games,team_history___v_open_wr_ytd,team_history___v_ovr_wr_past_2_seasons,team_history___v_ovr_wr_past_3_seasons,team_history___v_ovr_wr_past_5_games,team_history___v_ovr_wr_ytd,team_history___v_pfr_wr_past_2_seasons,team_history___v_pfr_wr_past_3_seasons,team_history___v_pfr_wr_past_5_games,team_history___v_pfr_wr_ytd,time_date___day_of_week,time_date___game_time_eastern,time_date___game_time_local,time_date___is_playoffs,time_date___is_sunday,time_date___is_superbowl,time_date___week_id,travel___h_body_clock_from_last_wk,travel___h_days_since_last_game,travel___h_same_stadium_last_game,travel___h_travel_from_last_10_days,travel___h_travel_from_last_game,travel___h_travel_from_last_game_decay,travel___h_tz_change_last_10_days,travel___h_tz_change_last_game,travel___v_body_clock_from_last_wk,travel___v_days_since_last_game,travel___v_dist_from_home,travel___v_home_body_time,travel___v_same_stadium_last_game,travel___v_travel_from_last_10_days,travel___v_travel_from_last_game,travel___v_travel_from_last_game_decay,travel___v_tz_change_last_10_days,travel___v_tz_change_last_game,weather___humidity_pct,weather___is_dome,weather___is_grass,weather___temperature,weather___wind_chill,weather___wind_mph
200810120nyj,1,3,2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,2,0.0,0.6666666666666666,0.6666666666666666,0.4,0.6666666666666666,0.6666666666666666,0.4,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.4,44.0,-10.0,-440,-7.0,-8.0,46.0,42.5,340,0.0,0.0,0.0,0.5,1.0,0.0,0.425,0.425,0.4,0.5,0.425,0.425,0.4,0.5,0.3,0.3,0.6,0.5,0.425,0.425,0.4,0.5,0.40476190476190477,0.40476190476190477,0.4,0.4,0.4523809523809524,0.4523809523809524,0.4,0.4,0.3333333333333333,0.3333333333333333,0.0,0.0,0.40476190476190477,0.40476190476190477,0.4,0.4,6.0,13.0,13.0,0.0,1.0,0.0,6.0,13.0,14.0,1,0.0,0.0,0.0,0.0,0.0,12.0,7.0,10.5793581190921,13.0,0,24.18575175205434,24.18575175205434,24.18575175205434,1.0,1.0,66.0,1,0,67.0,67.0,7.0
200811300ram,1,0,2,0.25,0.2,0.22727272727272727,0.25,0.2,0.22727272727272727,0.25,0.2,0.18181818181818182,0.25,0.2,0.2727272727272727,1.0,1,0.0,0.75,0.75,0.45454545454545453,0.75,0.75,0.45454545454545453,0.5,0.5,0.5454545454545454,0.75,0.75,0.45454545454545453,44.0,7.0,250,10.0,7.0,45.0,44.5,-300,0.5,0.5,0.5,0.5,0.0,0.0,0.2777777777777778,0.2777777777777778,0.1,0.22727272727272727,0.2222222222222222,0.2222222222222222,0.1,0.22727272727272727,0.18518518518518517,0.18518518518518517,0.0,0.18181818181818182,0.2962962962962963,0.2962962962962963,0.2,0.2727272727272727,0.4074074074074074,0.4074074074074074,0.4,0.45454545454545453,0.46296296296296297,0.46296296296296297,0.4,0.45454545454545453,0.25925925925925924,0.25925925925925924,0.8,0.5454545454545454,0.4074074074074074,0.4074074074074074,0.4,0.45454545454545453,6.0,13.0,12.0,0.0,1.0,0.0,13.0,12.0,7.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,16.113517777220466,13.0,0,16.113517777220466,16.113517777220466,16.113517777220466,-1.0,-1.0,0.0,1,0,68.0,68.0,0.0
200911150clt,0,1,3,0.25,0.25,0.625,0.25,0.25,0.625,1.0,1.0,1.0,0.25,0.25,0.625,1.0,1,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.42857142857142855,0.0,0.0,0.7142857142857143,0.0,0.0,0.42857142857142855,48.5,-2.5,-135,-3.0,-1.5,50.0,48.5,115,1.0,0.5,0.5,0.5,1.0,0.0,0.48,0.5,0.6,0.625,0.48,0.5119047619047619,0.6,0.625,0.8,0.7857142857142857,1.0,1.0,0.5,0.5119047619047619,0.6,0.625,0.5625,0.5465116279069767,0.6,0.5,0.5625,0.5581395348837209,0.6,0.5,0.7083333333333334,0.813953488372093,0.8,0.75,0.5416666666666666,0.5348837209302325,0.6,0.5,6.0,21.0,21.0,0.0,1.0,0.0,10.0,21.0,7.0,1,0.0,0.0,0.0,0.0,0.0,21.0,7.0,15.08068289909742,21.0,0,15.08068289909742,15.08068289909742,15.08068289909742,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201001030den,0,4,1,0.25,0.5714285714285714,0.6,0.25,0.5714285714285714,0.6,0.25,0.5714285714285714,0.5333333333333333,0.25,0.5714285714285714,0.6,1.0,2,0.0,0.75,0.5714285714285714,0.4,0.75,0.5714285714285714,0.4,0.25,0.2857142857142857,0.2,0.75,0.5714285714285714,0.4,38.0,-9.0,-440,-11.0,-10.0,39.0,38.0,350,0.6666666666666666,0.8,0.8,1.0,1.0,1.0,0.43548387096774194,0.39361702127659576,0.6,0.6,0.46774193548387094,0.4148936170212766,0.6,0.6,0.5161290322580645,0.48936170212765956,0.4,0.5333333333333333,0.43548387096774194,0.39361702127659576,0.6,0.6,0.45161290322580644,0.4574468085106383,0.2,0.4,0.45161290322580644,0.4574468085106383,0.2,0.4,0.16129032258064516,0.19148936170212766,0.0,0.2,0.45161290322580644,0.44680851063829785,0.2,0.4,6.0,16.0,14.0,0.0,1.0,0.0,17.0,16.0,7.0,0,29.852912528153755,29.852912528153755,29.852912528153755,-2.0,-2.0,16.0,7.0,10.559007478551186,15.0,0,20.51426513994834,20.51426513994834,20.51426513994834,-2.0,-2.0,63.0,1,1,36.0,36.0,6.0
201012020phi,1,1,1,0.5,0.4,0.45454545454545453,0.5,0.4,0.5,0.75,0.6,0.6363636363636364,0.5,0.4,0.45454545454545453,1.0,1,0.0,0.5,0.5,0.4090909090909091,0.5,0.5,0.5,0.25,0.4,0.45454545454545453,0.5,0.5,0.4090909090909091,51.5,-9.0,-380,-8.0,-8.0,49.5,49.5,310,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5531914893617021,0.4,0.45454545454545453,0.5178571428571429,0.5638297872340425,0.4,0.5,0.6428571428571429,0.6276595744680851,0.6,0.6363636363636364,0.5,0.5531914893617021,0.4,0.45454545454545453,0.4444444444444444,0.4883720930232558,0.4,0.4090909090909091,0.5185185185185185,0.5116279069767442,0.4,0.5,0.5185185185185185,0.5116279069767442,0.2,0.45454545454545453,0.4444444444444444,0.4883720930232558,0.4,0.4090909090909091,3.0,21.0,21.0,0.0,0.0,0.0,13.0,20.0,4.0,0,12.602775297564412,12.602775297564412,12.602775297564412,1.0,1.0,20.0,4.0,22.675125424592473,20.0,0,22.675125424592473,22.675125424592473,22.675125424592473,1.0,1.0,55.0,1,1,36.0,36.0,5.0
201012120dal,1,2,1,0.5,0.3333333333333333,0.4166666666666667,0.375,0.25,0.375,0.25,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.4166666666666667,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5833333333333334,0.5416666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,50.5,4.0,185,3.0,4.0,49.5,51.0,-225,1.0,0.8,0.8,0.5,1.0,1.0,0.5,0.4782608695652174,0.8,0.4166666666666667,0.48333333333333334,0.4673913043478261,0.7,0.375,0.5333333333333333,0.5434782608695652,0.6,0.3333333333333333,0.5,0.4782608695652174,0.8,0.4166666666666667,0.5172413793103449,0.5625,0.6,0.5,0.5344827586206896,0.5729166666666666,0.6,0.5416666666666666,0.6551724137931034,0.6354166666666666,0.8,0.6666666666666666,0.5172413793103449,0.5625,0.6,0.5,6.0,21.0,20.0,0.0,1.0,0.0,14.0,21.0,7.0,0,12.985164126527316,12.985164126527316,12.985164126527316,-1.0,-1.0,21.0,10.0,23.062611026960933,21.0,0,23.062611026960933,23.062611026960933,8.484260667569977,-1.0,-1.0,0.0,1,0,68.0,68.0,0.0
201209090tam,1,3,1,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,45.5,3.0,140,3.0,3.0,46.5,45.5,-160,0.0,0.5,0.4,0.5,1.0,1.0,0.25,0.453125,0.0,0.5,0.25,0.46875,0.0,0.5,0.25,0.4375,0.0,0.5,0.25,0.4375,0.0,0.5,0.5625,0.40625,0.6,0.5,0.5625,0.40625,0.6,0.5,0.375,0.25,0.6,0.5,0.59375,0.421875,0.6,0.5,6.0,16.0,16.0,0.0,1.0,0.0,1.0,16.0,300.0,0,0.0,0.0,0.0,0.0,0.0,16.0,300.0,7.435510426493936,16.0,0,0.0,0.0,0.0,0.0,0.0,79.0,1,1,83.0,83.0,15.0
201211180was,1,3,2,0.25,0.25,0.4444444444444444,0.25,0.25,0.4444444444444444,0.25,0.25,0.3333333333333333,0.25,0.25,0.4444444444444444,1.0,1,0.0,0.25,0.25,0.2222222222222222,0.25,0.25,0.16666666666666666,0.25,0.25,0.3333333333333333,0.25,0.25,0.2222222222222222,45.5,-3.5,-180,-3.5,-3.5,46.0,46.0,160,0.0,0.25,0.19999999999999996,0.5,1.0,1.0,0.44,0.5,0.4,0.4444444444444444,0.44,0.5121951219512195,0.4,0.4444444444444444,0.32,0.34146341463414637,0.2,0.3333333333333333,0.44,0.5121951219512195,0.4,0.4444444444444444,0.4,0.42857142857142855,0.2,0.2222222222222222,0.38,0.4166666666666667,0.2,0.16666666666666666,0.44,0.5,0.0,0.3333333333333333,0.4,0.40476190476190477,0.2,0.2222222222222222,6.0,13.0,13.0,0.0,1.0,0.0,11.0,13.0,14.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,1.9661519946586024,13.0,0,1.9661519946586024,1.9661519946586024,1.9661519946586024,0.0,0.0,55.0,1,1,52.0,52.0,9.0
201509200pit,1,4,1,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,1.0,1,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,46.0,-6.0,-255,-6.5,-6.5,44.0,45.5,215,0.5,0.5,0.5,0.5,0.0,0.0,0.5277777777777778,0.5441176470588235,0.7,0.5,0.5,0.5294117647058824,0.6,0.0,0.6111111111111112,0.5588235294117647,0.6,0.0,0.5277777777777778,0.5441176470588235,0.7,0.5,0.38235294117647056,0.5138888888888888,0.2,1.0,0.38235294117647056,0.5277777777777778,0.2,1.0,0.5294117647058824,0.6388888888888888,0.4,1.0,0.35294117647058826,0.5277777777777778,0.2,1.0,6.0,13.0,13.0,0.0,1.0,0.0,2.0,13.0,10.0,0,8.904613327343466,8.904613327343466,3.2758242561859237,0.0,0.0,10.0,6.0,42.06443043068335,10.0,0,42.06443043068335,42.06443043068335,42.06443043068335,3.0,3.0,60.0,1,1,66.0,66.0,10.0
201511290clt,1,3,1,0.5,0.4,0.5,0.375,0.3,0.45,0.5,0.4,0.5,0.5,0.4,0.5,1.0,2,0.0,0.75,0.8,0.6,0.75,0.8,0.6,0.5,0.6,0.5,0.75,0.8,0.6,46.5,-2.5,-135,-2.5,-3.0,47.0,46.0,115,0.5,0.5,0.5,0.5,0.0,0.0,0.6206896551724138,0.6063829787234043,0.8,0.5,0.5689655172413793,0.5638297872340425,0.7,0.45,0.6206896551724138,0.6382978723404256,0.4,0.5,0.6206896551724138,0.6063829787234043,0.8,0.5,0.5,0.4523809523809524,0.8,0.6,0.5,0.4523809523809524,0.8,0.6,0.2692307692307692,0.2619047619047619,0.6,0.5,0.5,0.4523809523809524,0.8,0.6,6.0,13.0,13.0,0.0,1.0,0.0,12.0,13.0,7.0,0,6.255570415299627,6.255570415299627,6.255570415299627,0.0,0.0,13.0,7.0,12.339654248221544,13.0,0,10.997207052916304,10.997207052916304,10.997207052916304,0.0,0.0,0.0,1,0,68.0,68.0,0.0
201609220nwe,1,2,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,38.5,-1.0,-124,0.0,0.0,41.0,38.5,104,1.0,1.0,0.8,0.5,1.0,0.0,0.575,0.5769230769230769,0.6,1.0,0.575,0.5769230769230769,0.6,1.0,0.75,0.7692307692307693,0.6,1.0,0.55,0.5641025641025641,0.6,1.0,0.5789473684210527,0.5714285714285714,0.8,1.0,0.5789473684210527,0.5714285714285714,0.8,1.0,0.5789473684210527,0.5714285714285714,0.8,1.0,0.5789473684210527,0.5714285714285714,0.8,1.0,3.0,20.0,20.0,0.0,0.0,0.0,3.0,20.0,4.0,1,0.0,0.0,0.0,0.0,0.0,19.0,4.0,27.147139272751428,19.0,0,27.147139272751428,27.147139272751428,27.147139272751428,1.0,1.0,60.0,1,0,68.0,68.0,4.0
201610020nwe,0,4,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,41.0,-3.5,-190,-6.5,-3.5,43.5,41.0,170,1.0,0.75,0.8,0.5,1.0,1.0,0.5952380952380952,0.5875,0.8,1.0,0.5952380952380952,0.5875,0.8,1.0,0.7619047619047619,0.775,0.8,1.0,0.5714285714285714,0.575,0.8,1.0,0.5,0.5285714285714286,0.6,0.3333333333333333,0.47368421052631576,0.5142857142857142,0.6,0.3333333333333333,0.47368421052631576,0.5142857142857142,0.6,0.3333333333333333,0.47368421052631576,0.5142857142857142,0.6,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,4.0,13.0,10.0,1,0.0,0.0,0.0,0.0,0.0,13.0,7.0,7.553602599349705,13.0,0,7.553602599349705,7.553602599349705,7.553602599349705,0.0,0.0,91.0,1,0,56.0,56.0,7.0
201611200cle,0,3,1,0.0,0.0,0.2,0.5,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.2,1.0,1,0.0,0.25,0.25,0.4444444444444444,0.25,0.25,0.4444444444444444,0.25,0.25,0.4444444444444444,0.25,0.25,0.4444444444444444,45.5,8.0,310,10.0,8.0,49.5,45.5,-370,0.0,0.25,0.2,0.5,1.0,1.0,0.28846153846153844,0.40476190476190477,0.2,0.2,0.38461538461538464,0.42857142857142855,0.4,0.4,0.11538461538461539,0.23809523809523808,0.0,0.0,0.3076923076923077,0.44047619047619047,0.2,0.2,0.5370370370370371,0.5340909090909091,0.2,0.4444444444444444,0.5,0.5113636363636364,0.2,0.4444444444444444,0.5555555555555556,0.5909090909090909,0.2,0.4444444444444444,0.5370370370370371,0.5340909090909091,0.2,0.4444444444444444,6.0,13.0,13.0,0.0,1.0,0.0,11.0,13.0,10.0,0,5.5440674200536115,5.5440674200536115,2.039548475032982,0.0,0.0,13.0,7.0,1.9892098294800242,13.0,0,1.9892098294800242,1.9892098294800242,1.9892098294800242,0.0,0.0,0.0,1,1,36.0,36.0,27.0
201709280gnb,1,2,2,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,0.3333333333333333,1.0,1,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,44.5,-7.0,-400,-7.5,-7.5,45.5,44.0,317,1.0,0.75,0.8,0.5,1.0,1.0,0.5909090909090909,0.6,0.4,0.3333333333333333,0.4772727272727273,0.5375,0.4,0.3333333333333333,0.6363636363636364,0.625,0.6,0.6666666666666666,0.5681818181818182,0.5875,0.4,0.3333333333333333,0.47368421052631576,0.4714285714285714,0.4,0.6666666666666666,0.42105263157894735,0.4142857142857143,0.4,0.6666666666666666,0.21052631578947367,0.2857142857142857,0.2,0.3333333333333333,0.47368421052631576,0.44285714285714284,0.4,0.6666666666666666,3.0,20.0,19.0,0.0,0.0,0.0,4.0,19.0,4.0,1,0.0,0.0,0.0,0.0,0.0,19.0,4.0,2.676431224317191,19.0,0,2.676431224317191,2.676431224317191,2.676431224317191,0.0,0.0,0.0,1,1,65.0,65.0,5.0
200711250crd,0,4,1,0.75,0.75,0.7,0.75,0.75,0.7,0.75,0.75,0.5,0.75,0.75,0.65,1.0,1,0.0,0.0,0.2,0.2,0.0,0.2,0.25,0.0,0.2,0.2,0.0,0.2,0.25,37.5,-10.0,-550,-10.5,-10.5,38.0,38.0,450,0.0,0.0,0.0,0.0,1.0,1.0,0.7,0.7,0.6,0.7,0.7,0.7,0.6,0.7,0.5,0.5,0.4,0.5,0.65,0.65,0.6,0.65,0.2,0.2,0.0,0.2,0.25,0.25,0.0,0.25,0.2,0.2,0.0,0.2,0.25,0.25,0.0,0.25,6.0,16.0,14.0,0.0,1.0,0.0,12.0,16.0,7.0,0,28.2995639277357,28.2995639277357,28.2995639277357,-2.0,-2.0,13.0,7.0,10.954953051665726,13.0,0,10.954953051665726,10.954953051665726,10.954953051665726,1.0,1.0,0.0,1,1,68.0,68.0,0.0
200711250nwe,0,1,1,1.0,1.0,0.9,1.0,1.0,0.95,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1,0.0,0.75,0.6,0.5,0.75,0.6,0.4,0.75,0.6,0.5,0.75,0.6,0.5,51.0,-23.5,-3000,-22.0,-24.5,50.5,51.5,1800,0.5,0.5,0.5,0.5,0.0,0.0,0.9,0.9,0.8,0.9,0.95,0.95,0.9,0.95,1.0,1.0,1.0,1.0,0.9,0.9,0.8,0.9,0.5,0.5,0.6,0.5,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.5,0.5,0.5,0.6,0.5,6.0,20.0,20.0,0.0,1.0,0.0,12.0,20.0,7.0,0,7.553602599349705,7.553602599349705,7.553602599349705,0.0,0.0,20.0,7.0,4.475625623630595,20.0,0,4.475625623630595,4.475625623630595,4.475625623630595,0.0,0.0,49.0,1,0,39.0,39.0,8.0
200810120clt,1,0,1,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.25,1.0,1,0.0,1.0,1.0,0.75,1.0,1.0,0.875,0.0,0.0,0.5,1.0,1.0,0.75,39.0,-4.0,-210,-7.0,-4.0,39.0,38.5,175,1.0,1.0,1.0,0.5,1.0,0.0,0.47619047619047616,0.47619047619047616,0.2,0.25,0.5476190476190477,0.5476190476190477,0.4,0.5,0.7142857142857143,0.7142857142857143,0.4,0.5,0.47619047619047616,0.47619047619047616,0.2,0.25,0.3,0.3,0.8,0.75,0.35,0.35,0.9,0.875,0.35,0.35,0.6,0.5,0.3,0.3,0.8,0.75,6.0,13.0,13.0,0.0,1.0,0.0,6.0,12.0,7.0,0,13.675520040183914,13.675520040183914,13.675520040183914,1.0,1.0,13.0,7.0,9.553193040899574,13.0,0,9.553193040899574,9.553193040899574,9.553193040899574,0.0,0.0,0.0,1,0,68.0,68.0,0.0
200810190nyg,1,2,1,0.6666666666666666,0.6666666666666666,0.6,0.6666666666666666,0.6666666666666666,0.6,1.0,1.0,0.8,0.6666666666666666,0.6666666666666666,0.6,1.0,1,0.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,47.0,-10.5,-500,-13.0,-10.0,45.5,47.0,350,1.0,1.0,1.0,0.5,1.0,0.0,0.68,0.68,0.6,0.6,0.68,0.68,0.6,0.6,0.72,0.72,0.8,0.8,0.68,0.68,0.6,0.6,0.3181818181818182,0.3181818181818182,0.4,0.3333333333333333,0.38636363636363635,0.38636363636363635,0.4,0.3333333333333333,0.3181818181818182,0.3181818181818182,0.4,0.3333333333333333,0.3409090909090909,0.3409090909090909,0.4,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,7.0,13.0,6.0,0,7.654017871817378,7.654017871817378,7.654017871817378,0.0,0.0,10.0,7.0,48.408442342436516,10.0,0,48.408442342436516,48.408442342436516,48.408442342436516,3.0,3.0,45.0,1,0,51.0,51.0,14.0
200811230ram,0,2,1,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.2,0.25,0.25,0.3,1.0,2,0.0,0.375,0.5,0.45,0.375,0.5,0.45,0.25,0.4,0.5,0.375,0.5,0.45,44.5,7.5,250,9.0,7.0,43.5,44.5,-300,0.5,0.5,0.5,0.5,1.0,0.0,0.28846153846153844,0.28846153846153844,0.3,0.25,0.23076923076923078,0.23076923076923078,0.3,0.25,0.19230769230769232,0.19230769230769232,0.2,0.2,0.3076923076923077,0.3076923076923077,0.4,0.3,0.4423076923076923,0.4423076923076923,0.2,0.45,0.4230769230769231,0.4230769230769231,0.2,0.45,0.46153846153846156,0.46153846153846156,0.4,0.5,0.4423076923076923,0.4423076923076923,0.2,0.45,6.0,13.0,12.0,0.0,1.0,0.0,12.0,10.0,7.0,0,32.2106175001179,32.2106175001179,32.2106175001179,2.0,2.0,12.0,7.0,4.128500996548265,12.0,0,6.241964255280548,6.241964255280548,6.241964255280548,0.0,0.0,0.0,1,0,68.0,68.0,0.0
200812210nwe,1,2,1,0.375,0.35714285714285715,0.5357142857142857,0.375,0.35714285714285715,0.5357142857142857,0.5,0.5714285714285714,0.6428571428571429,0.25,0.2857142857142857,0.5,1.0,1,0.0,0.75,0.5714285714285714,0.5714285714285714,0.75,0.5714285714285714,0.5714285714285714,0.5,0.42857142857142855,0.5714285714285714,0.75,0.5714285714285714,0.5714285714285714,41.0,-8.0,-350,-9.0,-8.0,45.0,41.0,290,0.5,0.5,0.5,0.5,0.0,0.0,0.5303030303030303,0.5303030303030303,0.4,0.5357142857142857,0.5454545454545454,0.5454545454545454,0.4,0.5357142857142857,0.8181818181818182,0.8181818181818182,0.6,0.6428571428571429,0.5151515151515151,0.5151515151515151,0.4,0.5,0.5666666666666667,0.5666666666666667,0.4,0.5714285714285714,0.5666666666666667,0.5666666666666667,0.4,0.5714285714285714,0.5333333333333333,0.5333333333333333,0.4,0.5714285714285714,0.55,0.55,0.4,0.5714285714285714,6.0,13.0,13.0,0.0,1.0,0.0,16.0,10.0,7.0,0,51.120713629292965,51.120713629292965,51.120713629292965,3.0,3.0,11.0,7.0,41.882948112492066,11.0,0,41.882948112492066,41.882948112492066,41.882948112492066,2.0,2.0,100.0,1,0,30.0,21.0,10.0
200911080nor,0,4,2,0.75,0.75,0.8571428571428571,0.75,0.75,0.8571428571428571,1.0,1.0,1.0,0.75,0.75,0.8571428571428571,1.0,2,0.0,0.5,0.5,0.2857142857142857,0.5,0.5,0.2857142857142857,0.5,0.5,0.42857142857142855,0.5,0.5,0.2857142857142857,51.0,-12.0,-600,-14.5,-13.0,52.0,51.5,450,0.0,0.25,0.25,0.5,1.0,1.0,0.717391304347826,0.5769230769230769,0.8,0.8571428571428571,0.7608695652173914,0.6025641025641025,0.8,0.8571428571428571,0.6521739130434783,0.5641025641025641,1.0,1.0,0.717391304347826,0.5769230769230769,0.8,0.8571428571428571,0.4791666666666667,0.4875,0.4,0.2857142857142857,0.4375,0.4625,0.4,0.2857142857142857,0.625,0.55,0.6,0.42857142857142855,0.4791666666666667,0.4875,0.4,0.2857142857142857,6.0,16.0,15.0,0.0,1.0,0.0,9.0,15.0,6.0,1,0.0,0.0,0.0,0.0,0.0,14.0,7.0,10.629567234318609,16.0,0,22.46790223009261,22.46790223009261,22.46790223009261,1.0,1.0,0.0,1,0,68.0,68.0,0.0
201110020cle,0,4,2,0.5,0.5,0.6666666666666666,0.0,0.0,0.3333333333333333,0.5,0.5,0.6666666666666666,0.5,0.5,0.6666666666666666,1.0,1,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,37.5,-1.5,-130,-1.0,-1.5,37.0,37.5,118,0.5,0.5,0.0,0.5,1.0,0.0,0.3684210526315789,0.4857142857142857,0.4,0.6666666666666666,0.3157894736842105,0.45714285714285713,0.2,0.3333333333333333,0.3684210526315789,0.34285714285714286,0.4,0.6666666666666666,0.3684210526315789,0.4857142857142857,0.4,0.6666666666666666,0.47368421052631576,0.42857142857142855,0.4,0.3333333333333333,0.5,0.4857142857142857,0.6,0.6666666666666666,0.42105263157894735,0.45714285714285713,0.4,0.6666666666666666,0.47368421052631576,0.45714285714285713,0.4,0.3333333333333333,6.0,13.0,13.0,0.0,1.0,0.0,4.0,13.0,7.0,1,0.0,0.0,0.0,0.0,0.0,12.0,7.0,7.364596830845529,12.0,0,7.364596830845529,7.364596830845529,7.364596830845529,1.0,1.0,0.0,1,1,48.0,48.0,24.0
